freq,p,o,rank,sum_freq,freq_dbpedia,tf,idf,tf_idf,rank_tf_idf
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Bologna,43,404,445,0.0024752475247524753,9.615056135725567,0.02379964390031081,186
1,http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/resource/Santa_Maria_sopra_Minerva,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Ercole_de'_Roberti,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Marche,43,404,63,0.0024752475247524753,11.569995691500274,0.02863860319678286,170
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Republic_of_Siena,43,404,11,0.0024752475247524753,13.315235145093435,0.03295850283438969,150
1,http://dbpedia.org/ontology/field,http://dbpedia.org/resource/Maiolica,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Villa_Farnesina,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Brancacci_Chapel,43,404,2,0.0024752475247524753,15.01998323733186,0.03717817633002936,124
1,http://dbpedia.org/ontology/field,http://dbpedia.org/resource/Art,43,404,26,0.0024752475247524753,12.455033879870324,0.03082929178185724,160
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Padua,43,404,202,0.0024752475247524753,10.404862720490602,0.02575461069428367,182
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Forlivese_school_of_art,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/field,http://dbpedia.org/resource/Poetry,43,404,65,0.0024752475247524753,11.538743147996168,0.0285612454158321,172
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Veneto,43,404,33,0.0024752475247524753,12.216622856425326,0.030239165486201303,163
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Sistine_Chapel,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Palazzo_Vecchio,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Primavera_(Botticelli),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Vercelli,43,404,58,0.0024752475247524753,11.652687407345388,0.02884328566174601,169
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Messina,43,404,107,0.0024752475247524753,11.0403015834299,0.027327479166905692,179
