freq,p,o,rank
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Morgan_Stanley_Wealth_Management,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Eaton_Vance,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Credible_(company),105
1,http://dbpedia.org/ontology/type,http://dbpedia.org/resource/Limited_liability_company,105
1,http://dbpedia.org/ontology/type,http://dbpedia.org/resource/Hotel,105
1,http://dbpedia.org/ontology/targetAirport,http://dbpedia.org/resource/Boston_Harbor_Seaplane_Base,105
1,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/San_Francisco,105
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ottoman_Empire,105
1,http://dbpedia.org/ontology/distributingLabel,http://dbpedia.org/resource/Universal_Music_Group,105
1,http://dbpedia.org/ontology/division,http://dbpedia.org/resource/Euronext_Paris,105
1,http://dbpedia.org/ontology/education,"http://dbpedia.org/resource/Columbia_Graduate_School_of_Architecture,_Planning_and_Preservation",105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/John_Thompson_(banker),105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Charles_Zegar,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Donna_Karan,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Ken_Moelis,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Larry_Fink,105
1,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Emo,105
1,http://dbpedia.org/ontology/headquarter,"http://dbpedia.org/resource/Manhattan_Beach,_California",105
1,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Chelsea_Market,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/News,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Hospitality,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Consultant,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Sculpture,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Publishing,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Health_care,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Financial_services,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Jane_Fraser_(executive),105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Robert_Bakish,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Sumner_Redstone,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Stephen_M._Scherr,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/William_P._Lauder,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Ted_Pick,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Jim_Smith_(business_executive),105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Gregory_Wasson,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Robert_Thomson_(executive),105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Eli_Holzman,105
1,http://dbpedia.org/ontology/owner,http://dbpedia.org/resource/Merrill_(company),105
1,http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/resource/WarnerMedia,105
1,http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/resource/Xiaomi,105
1,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/resource/Mitsubishi_Estate,105
1,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/BNY_Mellon,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Shoe,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Stock,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Vaccine,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Classical_guitar,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Classic_book,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Enterprise_risk_management,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/United_States_antitrust_law,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Adaptive_reuse,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Conservation_and_restoration_of_immovable_cultural_property,105
1,http://dbpedia.org/ontology/stateOfOrigin,http://dbpedia.org/resource/United_States,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Citibank_Uganda,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Bank_Handlowy,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Bellator_MMA,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/19_Entertainment,105
1,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/1211_Avenue_of_the_Americas,105
